Source;Target;Type;Weight
752.0;782;Directed;7
765.0;782;Directed;1
770.0;782;Directed;4
783.0;782;Directed;3
784.0;782;Directed;20
836.0;782;Directed;12
867.0;782;Directed;111
874.0;782;Directed;27
880.0;782;Directed;2
894.0;782;Directed;7
898.0;782;Directed;2
902.0;782;Directed;141
;782;Directed;3
903.0;782;Directed;2
907.0;782;Directed;5
912.0;782;Directed;36
1025.0;782;Directed;23
1062.0;782;Directed;5
1063.0;782;Directed;44
1065.0;782;Directed;14
1066.0;782;Directed;1
1067.0;782;Directed;1
1071.0;782;Directed;447
1072.0;782;Directed;1
1073.0;782;Directed;5
1080.0;782;Directed;3
1119.0;782;Directed;3
1120.0;782;Directed;54
;782;Directed;2
1131.0;782;Directed;3
1132.0;782;Directed;11
1209.0;782;Directed;1
1214.0;782;Directed;10
1237.0;782;Directed;2
1241.0;782;Directed;2
1243.0;782;Directed;61
1286.0;782;Directed;1
1292.0;782;Directed;6
1299.0;782;Directed;22
1301.0;782;Directed;4
1359.0;782;Directed;28
1361.0;782;Directed;59
1458.0;782;Directed;9
1467.0;782;Directed;122
1470.0;782;Directed;11
1474.0;782;Directed;2
1556.0;782;Directed;1
1557.0;782;Directed;8
1579.0;782;Directed;16
;782;Directed;2
1601.0;782;Directed;2
1602.0;782;Directed;1
1604.0;782;Directed;1
1606.0;782;Directed;5
1608.0;782;Directed;5
1632.0;782;Directed;8
1640.0;782;Directed;5
1670.0;782;Directed;24
1691.0;782;Directed;20
1736.0;782;Directed;2
1738.0;782;Directed;73
1743.0;782;Directed;119
1752.0;782;Directed;3
1795.0;782;Directed;18
1808.0;782;Directed;200
1825.0;782;Directed;2
1826.0;782;Directed;1
;782;Directed;10
1916.0;782;Directed;28
1917.0;782;Directed;10
1918.0;782;Directed;7
1919.0;782;Directed;14
1923.0;782;Directed;2
1929.0;782;Directed;2
1931.0;782;Directed;3
;782;Directed;5
1936.0;782;Directed;1
1944.0;782;Directed;2
1951.0;782;Directed;2
1959.0;782;Directed;13
2011.0;782;Directed;11
2013.0;782;Directed;202
2021.0;782;Directed;15
2044.0;782;Directed;19
2046.0;782;Directed;1
2053.0;782;Directed;2
2113.0;782;Directed;2
2118.0;782;Directed;3
2121.0;782;Directed;5
2126.0;782;Directed;10
628.0;783;Directed;6
634.0;783;Directed;21
650.0;783;Directed;2
654.0;783;Directed;10
658.0;783;Directed;24
665.0;783;Directed;15
666.0;783;Directed;89
742.0;783;Directed;10
746.0;783;Directed;60
765.0;783;Directed;2
782.0;783;Directed;9
784.0;783;Directed;14
836.0;783;Directed;12
867.0;783;Directed;75
874.0;783;Directed;27
880.0;783;Directed;28
894.0;783;Directed;7
898.0;783;Directed;4
902.0;783;Directed;140
903.0;783;Directed;2
907.0;783;Directed;5
912.0;783;Directed;37
914.0;783;Directed;9
1025.0;783;Directed;23
1062.0;783;Directed;3
1063.0;783;Directed;57
1065.0;783;Directed;14
1066.0;783;Directed;2
1071.0;783;Directed;436
1072.0;783;Directed;1
1073.0;783;Directed;5
1080.0;783;Directed;3
1119.0;783;Directed;10
1120.0;783;Directed;136
1130.0;783;Directed;1
1131.0;783;Directed;3
1132.0;783;Directed;62
1214.0;783;Directed;6
1237.0;783;Directed;1
1241.0;783;Directed;1
1243.0;783;Directed;62
1286.0;783;Directed;1
1292.0;783;Directed;6
1299.0;783;Directed;20
1359.0;783;Directed;14
1361.0;783;Directed;59
1467.0;783;Directed;65
1529.0;783;Directed;2
1557.0;783;Directed;5
1578.0;783;Directed;6
1601.0;783;Directed;22
1604.0;783;Directed;1
1606.0;783;Directed;4
1608.0;783;Directed;5
1632.0;783;Directed;1
1640.0;783;Directed;5
1668.0;783;Directed;22
1670.0;783;Directed;13
1691.0;783;Directed;20
1736.0;783;Directed;2
1743.0;783;Directed;109
1750.0;783;Directed;2
1752.0;783;Directed;3
1753.0;783;Directed;20
1795.0;783;Directed;18
1808.0;783;Directed;200
1825.0;783;Directed;64
;783;Directed;10
1916.0;783;Directed;38
1917.0;783;Directed;16
1918.0;783;Directed;18
1921.0;783;Directed;5
1928.0;783;Directed;8
1931.0;783;Directed;3
1944.0;783;Directed;2
1951.0;783;Directed;2
1959.0;783;Directed;11
1999.0;783;Directed;7
2011.0;783;Directed;21
2013.0;783;Directed;4
2021.0;783;Directed;10
2027.0;783;Directed;1
2044.0;783;Directed;24
2113.0;783;Directed;16
2118.0;783;Directed;13
2121.0;783;Directed;9
2126.0;783;Directed;10
628.0;784;Directed;6
629.0;784;Directed;2
650.0;784;Directed;2
653.0;784;Directed;2
658.0;784;Directed;26
661.0;784;Directed;30
665.0;784;Directed;14
666.0;784;Directed;90
742.0;784;Directed;12
746.0;784;Directed;81
765.0;784;Directed;4
770.0;784;Directed;7
784.0;784;Directed;19
836.0;784;Directed;12
867.0;784;Directed;105
874.0;784;Directed;27
884.0;784;Directed;49
894.0;784;Directed;7
895.0;784;Directed;4
902.0;784;Directed;141
903.0;784;Directed;2
907.0;784;Directed;5
912.0;784;Directed;36
978.0;784;Directed;8
1025.0;784;Directed;23
;784;Directed;2
1062.0;784;Directed;12
1063.0;784;Directed;10
1065.0;784;Directed;30
1066.0;784;Directed;3
1071.0;784;Directed;447
1073.0;784;Directed;5
1080.0;784;Directed;3
1131.0;784;Directed;3
1132.0;784;Directed;7
1214.0;784;Directed;7
1231.0;784;Directed;1
1243.0;784;Directed;60
1292.0;784;Directed;6
1298.0;784;Directed;821
1299.0;784;Directed;22
1359.0;784;Directed;29
1361.0;784;Directed;59
1443.0;784;Directed;3
1467.0;784;Directed;6
1556.0;784;Directed;4
1557.0;784;Directed;6
1560.0;784;Directed;1
1571.0;784;Directed;10
1601.0;784;Directed;18
1606.0;784;Directed;122
1608.0;784;Directed;1324
1632.0;784;Directed;80
1640.0;784;Directed;5
1691.0;784;Directed;20
1736.0;784;Directed;3
1743.0;784;Directed;114
1746.0;784;Directed;5
1752.0;784;Directed;3
1795.0;784;Directed;18
1806.0;784;Directed;3
1808.0;784;Directed;200
1825.0;784;Directed;3
;784;Directed;10
1916.0;784;Directed;31
1917.0;784;Directed;10
1923.0;784;Directed;2
1929.0;784;Directed;2
1931.0;784;Directed;5
1940.0;784;Directed;1
1951.0;784;Directed;2
1959.0;784;Directed;13
2011.0;784;Directed;55
2021.0;784;Directed;10
2044.0;784;Directed;4
2108.0;784;Directed;1
2121.0;784;Directed;2
2126.0;784;Directed;11
2154.0;784;Directed;21
1355.0;785;Directed;7
;786;Directed;1
588.0;787;Directed;3
733.0;787;Directed;4
739.0;787;Directed;4
826.0;787;Directed;3
921.0;787;Directed;4
940.0;787;Directed;8
1024.0;787;Directed;3
1098.0;787;Directed;8
1168.0;787;Directed;3
1342.0;787;Directed;3
1403.0;787;Directed;3
1641.0;787;Directed;3
1704.0;787;Directed;4
1795.0;788;Directed;7
665.0;789;Directed;8
1492.0;789;Directed;2
1684.0;789;Directed;1
2011.0;789;Directed;3
1361.0;790;Directed;4
1795.0;790;Directed;7
;790;Directed;1
938.0;791;Directed;7
1795.0;792;Directed;7
836.0;793;Directed;1
1776.0;793;Directed;2
588.0;794;Directed;3
727.0;794;Directed;3
733.0;794;Directed;4
734.0;794;Directed;1
739.0;794;Directed;4
826.0;794;Directed;3
921.0;794;Directed;4
940.0;794;Directed;8
1024.0;794;Directed;3
1098.0;794;Directed;8
1168.0;794;Directed;3
1171.0;794;Directed;7
1180.0;794;Directed;4
1213.0;794;Directed;2
1323.0;794;Directed;1
1342.0;794;Directed;3
1378.0;794;Directed;1
1403.0;794;Directed;3
1467.0;794;Directed;1
1524.0;794;Directed;2
1641.0;794;Directed;3
1704.0;794;Directed;4
1718.0;794;Directed;1
;794;Directed;1
1839.0;794;Directed;4
;794;Directed;4
1890.0;794;Directed;4
1983.0;794;Directed;5
1999.0;794;Directed;2
2080.0;794;Directed;7
610.0;795;Directed;1
1772.0;795;Directed;2
1795.0;796;Directed;7
1795.0;797;Directed;7
1025.0;798;Directed;12
1795.0;799;Directed;7
1524.0;800;Directed;2
1718.0;800;Directed;1
1999.0;800;Directed;1
1795.0;801;Directed;7
1795.0;802;Directed;7
733.0;803;Directed;5
940.0;803;Directed;8
1098.0;803;Directed;8
1180.0;803;Directed;3
1403.0;803;Directed;3
1704.0;803;Directed;4
;803;Directed;1
;803;Directed;4
1890.0;803;Directed;1
610.0;804;Directed;1
1772.0;804;Directed;1
1361.0;805;Directed;4
1795.0;805;Directed;7
1180.0;806;Directed;3
1366.0;806;Directed;1
1537.0;806;Directed;3
1681.0;806;Directed;1
1940.0;806;Directed;3
2011.0;807;Directed;1
;808;Directed;1
1795.0;808;Directed;7
1025.0;809;Directed;12
1795.0;810;Directed;7
1025.0;811;Directed;12
1795.0;811;Directed;7
610.0;812;Directed;1
620.0;812;Directed;2
708.0;812;Directed;1
;812;Directed;1
1309.0;812;Directed;2
1632.0;812;Directed;2
1772.0;812;Directed;2
1850.0;812;Directed;2
2062.0;812;Directed;1
733.0;813;Directed;1
1180.0;813;Directed;3
1681.0;814;Directed;1
1795.0;814;Directed;7
1116.0;815;Directed;1
1779.0;815;Directed;3
1795.0;816;Directed;7
588.0;817;Directed;3
733.0;817;Directed;4
739.0;817;Directed;4
826.0;817;Directed;3
921.0;817;Directed;4
940.0;817;Directed;8
1024.0;817;Directed;3
1098.0;817;Directed;8
1168.0;817;Directed;3
1342.0;817;Directed;3
1403.0;817;Directed;3
1641.0;817;Directed;3
1704.0;817;Directed;4
;817;Directed;1
938.0;818;Directed;7
1025.0;818;Directed;4
1795.0;818;Directed;7
1025.0;819;Directed;12
588.0;820;Directed;1
1795.0;820;Directed;7
1180.0;821;Directed;3
1366.0;821;Directed;1
1795.0;821;Directed;7
1890.0;821;Directed;3
610.0;822;Directed;1
1772.0;822;Directed;2
1524.0;823;Directed;2
1795.0;823;Directed;7
1999.0;823;Directed;1
1718.0;824;Directed;1
1361.0;825;Directed;6
588.0;826;Directed;3
733.0;826;Directed;4
739.0;826;Directed;4
826.0;826;Directed;3
921.0;826;Directed;4
940.0;826;Directed;8
1024.0;826;Directed;3
1098.0;826;Directed;8
1168.0;826;Directed;3
1342.0;826;Directed;3
1403.0;826;Directed;3
1641.0;826;Directed;3
1704.0;826;Directed;4
733.0;827;Directed;1
665.0;828;Directed;6
789.0;828;Directed;6
727.0;829;Directed;3
734.0;829;Directed;1
1601.0;829;Directed;1
1983.0;829;Directed;5
;830;Directed;1
;831;Directed;1
610.0;832;Directed;1
1772.0;832;Directed;2
610.0;833;Directed;1
620.0;833;Directed;2
708.0;833;Directed;1
1025.0;833;Directed;12
1309.0;833;Directed;2
1772.0;833;Directed;2
1850.0;833;Directed;1
2062.0;833;Directed;1
1795.0;834;Directed;7
1795.0;835;Directed;7
1073.0;836;Directed;5
1795.0;836;Directed;12
610.0;837;Directed;1
1772.0;837;Directed;2
1361.0;838;Directed;4
1795.0;838;Directed;7
588.0;839;Directed;3
733.0;839;Directed;4
739.0;839;Directed;4
826.0;839;Directed;3
921.0;839;Directed;4
940.0;839;Directed;8
1024.0;839;Directed;3
1098.0;839;Directed;8
1168.0;839;Directed;3
1180.0;839;Directed;3
1342.0;839;Directed;3
1403.0;839;Directed;3
1641.0;839;Directed;3
1704.0;839;Directed;4
1890.0;839;Directed;1
1795.0;840;Directed;7
1795.0;841;Directed;7
588.0;842;Directed;3
733.0;842;Directed;4
739.0;842;Directed;4
826.0;842;Directed;3
921.0;842;Directed;4
940.0;842;Directed;8
1024.0;842;Directed;3
1098.0;842;Directed;12
1168.0;842;Directed;3
1180.0;842;Directed;3
1342.0;842;Directed;3
1366.0;842;Directed;1
1403.0;842;Directed;3
1408.0;842;Directed;2
1641.0;842;Directed;3
1670.0;842;Directed;1
1704.0;842;Directed;4
;842;Directed;4
2011.0;842;Directed;4
2011.0;843;Directed;2
1795.0;844;Directed;7
1795.0;845;Directed;7
1795.0;846;Directed;7
1795.0;847;Directed;7
1795.0;848;Directed;7
610.0;849;Directed;1
1772.0;849;Directed;2
1795.0;850;Directed;7
588.0;851;Directed;3
733.0;851;Directed;5
739.0;851;Directed;4
826.0;851;Directed;3
921.0;851;Directed;4
940.0;851;Directed;8
1024.0;851;Directed;3
1098.0;851;Directed;8
1168.0;851;Directed;3
1180.0;851;Directed;3
1342.0;851;Directed;3
1403.0;851;Directed;3
1641.0;851;Directed;3
1704.0;851;Directed;4
1795.0;852;Directed;7
1795.0;853;Directed;7
628.0;854;Directed;2
658.0;854;Directed;5
661.0;854;Directed;1
666.0;854;Directed;9
742.0;854;Directed;5
746.0;854;Directed;16
765.0;854;Directed;1
895.0;854;Directed;3
902.0;854;Directed;16
907.0;854;Directed;4
1062.0;854;Directed;2
1065.0;854;Directed;11
1071.0;854;Directed;72
1131.0;854;Directed;2
1214.0;854;Directed;3
1243.0;854;Directed;18
1299.0;854;Directed;6
1361.0;854;Directed;5
1445.0;854;Directed;3
1564.0;854;Directed;2
1606.0;854;Directed;32
1608.0;854;Directed;4
1632.0;854;Directed;7
1743.0;854;Directed;26
1808.0;854;Directed;42
2044.0;854;Directed;4
1920.0;855;Directed;1
880.0;856;Directed;2
898.0;856;Directed;2
604.0;857;Directed;3
628.0;857;Directed;6
629.0;857;Directed;3
630.0;857;Directed;1
634.0;857;Directed;1
650.0;857;Directed;2
658.0;857;Directed;18
666.0;857;Directed;82
742.0;857;Directed;12
746.0;857;Directed;38
770.0;857;Directed;12
784.0;857;Directed;21
867.0;857;Directed;100
874.0;857;Directed;27
895.0;857;Directed;4
902.0;857;Directed;91
903.0;857;Directed;2
905.0;857;Directed;1
907.0;857;Directed;5
1025.0;857;Directed;23
1060.0;857;Directed;1
1062.0;857;Directed;7
1065.0;857;Directed;14
1066.0;857;Directed;3
1071.0;857;Directed;337
1080.0;857;Directed;3
1119.0;857;Directed;2
1120.0;857;Directed;5
1131.0;857;Directed;3
1213.0;857;Directed;4
1214.0;857;Directed;19
1243.0;857;Directed;42
1292.0;857;Directed;19
1298.0;857;Directed;390
1299.0;857;Directed;22
1359.0;857;Directed;30
1361.0;857;Directed;27
1467.0;857;Directed;70
1557.0;857;Directed;8
1564.0;857;Directed;3
;857;Directed;3
1582.0;857;Directed;2
1601.0;857;Directed;4
1604.0;857;Directed;1
1606.0;857;Directed;117
1608.0;857;Directed;1249
1632.0;857;Directed;10
1643.0;857;Directed;2
;857;Directed;10
1670.0;857;Directed;1
1691.0;857;Directed;14
1736.0;857;Directed;2
1743.0;857;Directed;94
1750.0;857;Directed;2
1752.0;857;Directed;3
1795.0;857;Directed;11
1808.0;857;Directed;191
1825.0;857;Directed;9
;857;Directed;10
1916.0;857;Directed;32
1917.0;857;Directed;10
1923.0;857;Directed;5
1929.0;857;Directed;2
1931.0;857;Directed;3
1951.0;857;Directed;4
1959.0;857;Directed;8
2011.0;857;Directed;17
2013.0;857;Directed;2
2021.0;857;Directed;9
2027.0;857;Directed;11
2044.0;857;Directed;4
2108.0;857;Directed;4
2121.0;857;Directed;2
2126.0;857;Directed;4
628.0;858;Directed;6
630.0;858;Directed;1
637.0;858;Directed;1
658.0;858;Directed;24
665.0;858;Directed;14
666.0;858;Directed;91
742.0;858;Directed;17
746.0;858;Directed;60
753.0;858;Directed;1
770.0;858;Directed;1
784.0;858;Directed;19
836.0;858;Directed;12
867.0;858;Directed;105
874.0;858;Directed;27
894.0;858;Directed;7
902.0;858;Directed;135
903.0;858;Directed;2
907.0;858;Directed;6
912.0;858;Directed;36
1025.0;858;Directed;23
1060.0;858;Directed;11
1062.0;858;Directed;7
1063.0;858;Directed;4
1065.0;858;Directed;15
1066.0;858;Directed;1
1071.0;858;Directed;447
1073.0;858;Directed;5
1080.0;858;Directed;3
1119.0;858;Directed;1
1131.0;858;Directed;3
1132.0;858;Directed;7
1214.0;858;Directed;10
1243.0;858;Directed;60
1292.0;858;Directed;6
1298.0;858;Directed;821
1299.0;858;Directed;22
1359.0;858;Directed;28
1361.0;858;Directed;59
1467.0;858;Directed;17
1557.0;858;Directed;6
1601.0;858;Directed;2
1606.0;858;Directed;117
1608.0;858;Directed;1324
1632.0;858;Directed;3
1640.0;858;Directed;5
;858;Directed;1
1670.0;858;Directed;18
1691.0;858;Directed;18
1736.0;858;Directed;2
1743.0;858;Directed;115
1752.0;858;Directed;3
1795.0;858;Directed;18
1808.0;858;Directed;196
1825.0;858;Directed;6
;858;Directed;10
1916.0;858;Directed;35
1917.0;858;Directed;10
1923.0;858;Directed;2
1929.0;858;Directed;2
1931.0;858;Directed;3
1951.0;858;Directed;4
1959.0;858;Directed;13
2011.0;858;Directed;13
2021.0;858;Directed;10
2044.0;858;Directed;4
2121.0;858;Directed;5
2126.0;858;Directed;10
1803.0;859;Directed;1
860.0;860;Directed;5
1293.0;861;Directed;1
862.0;862;Directed;2
1808.0;863;Directed;3
666.0;864;Directed;4
746.0;864;Directed;3
874.0;864;Directed;3
902.0;864;Directed;2
1025.0;864;Directed;23
1065.0;864;Directed;6
1071.0;864;Directed;6
1691.0;864;Directed;3
1808.0;864;Directed;15
1920.0;865;Directed;1
2116.0;865;Directed;1
628.0;866;Directed;3
650.0;866;Directed;2
658.0;866;Directed;12
666.0;866;Directed;64
742.0;866;Directed;5
746.0;866;Directed;12
784.0;866;Directed;8
867.0;866;Directed;51
874.0;866;Directed;21
902.0;866;Directed;30
903.0;866;Directed;2
1062.0;866;Directed;1
1065.0;866;Directed;11
1066.0;866;Directed;2
1071.0;866;Directed;153
1214.0;866;Directed;2
1243.0;866;Directed;3
1292.0;866;Directed;6
1299.0;866;Directed;12
1359.0;866;Directed;5
1557.0;866;Directed;3
1691.0;866;Directed;2
1736.0;866;Directed;2
1743.0;866;Directed;32
1750.0;866;Directed;2
1752.0;866;Directed;3
1808.0;866;Directed;107
1916.0;866;Directed;14
1923.0;866;Directed;1
1929.0;866;Directed;1
1931.0;866;Directed;3
1959.0;866;Directed;7
2011.0;866;Directed;6
2021.0;866;Directed;5
2121.0;866;Directed;1
2126.0;866;Directed;4
588.0;867;Directed;1
628.0;867;Directed;6
634.0;867;Directed;2
637.0;867;Directed;1
650.0;867;Directed;2
653.0;867;Directed;2
658.0;867;Directed;23
665.0;867;Directed;15
666.0;867;Directed;88
733.0;867;Directed;1
742.0;867;Directed;10
746.0;867;Directed;60
;867;Directed;1
770.0;867;Directed;6
784.0;867;Directed;14
836.0;867;Directed;12
867.0;867;Directed;74
874.0;867;Directed;25
884.0;867;Directed;1
894.0;867;Directed;7
902.0;867;Directed;129
903.0;867;Directed;2
905.0;867;Directed;1
907.0;867;Directed;5
912.0;867;Directed;36
1025.0;867;Directed;23
1060.0;867;Directed;1
1062.0;867;Directed;11
1065.0;867;Directed;15
1066.0;867;Directed;7
1071.0;867;Directed;439
1073.0;867;Directed;5
1080.0;867;Directed;3
1131.0;867;Directed;3
1132.0;867;Directed;8
1214.0;867;Directed;12
1243.0;867;Directed;61
1255.0;867;Directed;2
1286.0;867;Directed;1
1292.0;867;Directed;8
1299.0;867;Directed;20
1359.0;867;Directed;24
1361.0;867;Directed;56
1467.0;867;Directed;34
1556.0;867;Directed;1
1557.0;867;Directed;6
1571.0;867;Directed;2
1601.0;867;Directed;21
1606.0;867;Directed;5
1608.0;867;Directed;5
1632.0;867;Directed;3
1640.0;867;Directed;5
1643.0;867;Directed;1
1670.0;867;Directed;3
1691.0;867;Directed;16
;867;Directed;7
1736.0;867;Directed;7
1743.0;867;Directed;124
2638.0;867;Directed;1
1749.0;867;Directed;2
1750.0;867;Directed;2
1752.0;867;Directed;3
1795.0;867;Directed;18
1808.0;867;Directed;195
;867;Directed;10
;867;Directed;2
1916.0;867;Directed;31
1917.0;867;Directed;12
1923.0;867;Directed;1
1929.0;867;Directed;6
1931.0;867;Directed;3
1938.0;867;Directed;3
1940.0;867;Directed;2
1951.0;867;Directed;2
1955.0;867;Directed;3
1959.0;867;Directed;12
2011.0;867;Directed;14
2021.0;867;Directed;12
2044.0;867;Directed;4
2121.0;867;Directed;4
2126.0;867;Directed;11
628.0;868;Directed;3
658.0;868;Directed;3
666.0;868;Directed;14
746.0;868;Directed;35
867.0;868;Directed;4
874.0;868;Directed;7
902.0;868;Directed;51
907.0;868;Directed;5
1062.0;868;Directed;3
1071.0;868;Directed;121
1072.0;868;Directed;1
1080.0;868;Directed;3
1131.0;868;Directed;3
1214.0;868;Directed;4
1243.0;868;Directed;28
1349.0;868;Directed;1
1361.0;868;Directed;24
1606.0;868;Directed;4
1743.0;868;Directed;40
1752.0;868;Directed;3
1795.0;868;Directed;11
1808.0;868;Directed;136
1816.0;868;Directed;8
;868;Directed;10
1917.0;868;Directed;9
1928.0;868;Directed;1
1959.0;868;Directed;3
2044.0;868;Directed;4
2126.0;868;Directed;2
1943.0;869;Directed;1
2121.0;870;Directed;3
1467.0;871;Directed;1
1452.0;872;Directed;1
1691.0;873;Directed;2
;874;Directed;1
628.0;874;Directed;8
629.0;874;Directed;2
634.0;874;Directed;3
637.0;874;Directed;1
650.0;874;Directed;2
658.0;874;Directed;38
2588.0;874;Directed;7
661.0;874;Directed;4
665.0;874;Directed;15
666.0;874;Directed;100
727.0;874;Directed;6
734.0;874;Directed;2
742.0;874;Directed;12
2589.0;874;Directed;1
746.0;874;Directed;81
;874;Directed;13
764.0;874;Directed;3
765.0;874;Directed;9
766.0;874;Directed;3
767.0;874;Directed;7
;874;Directed;1
770.0;874;Directed;4
774.0;874;Directed;5
783.0;874;Directed;5
784.0;874;Directed;30
794.0;874;Directed;1
836.0;874;Directed;12
;874;Directed;1
867.0;874;Directed;117
874.0;874;Directed;28
884.0;874;Directed;12
;874;Directed;34
890.0;874;Directed;11
;874;Directed;1
894.0;874;Directed;9
895.0;874;Directed;49
902.0;874;Directed;149
903.0;874;Directed;3
905.0;874;Directed;1
907.0;874;Directed;5
912.0;874;Directed;36
938.0;874;Directed;1
976.0;874;Directed;5
978.0;874;Directed;9
980.0;874;Directed;1
;874;Directed;1
;874;Directed;1
1025.0;874;Directed;23
;874;Directed;1
1060.0;874;Directed;1
1062.0;874;Directed;18
1063.0;874;Directed;10
1064.0;874;Directed;1
1065.0;874;Directed;16
1066.0;874;Directed;25
1071.0;874;Directed;462
1073.0;874;Directed;5
1080.0;874;Directed;3
1119.0;874;Directed;30
1120.0;874;Directed;39
1131.0;874;Directed;3
1132.0;874;Directed;133
1180.0;874;Directed;4
1214.0;874;Directed;24
1225.0;874;Directed;2
1243.0;874;Directed;60
;874;Directed;1
;874;Directed;1
1292.0;874;Directed;7
1298.0;874;Directed;821
1299.0;874;Directed;22
1337.0;874;Directed;1
;874;Directed;1
1359.0;874;Directed;18
;874;Directed;1
1361.0;874;Directed;63
1445.0;874;Directed;42
1467.0;874;Directed;97
;874;Directed;82
;874;Directed;598
1474.0;874;Directed;2
;874;Directed;1
1478.0;874;Directed;1
1516.0;874;Directed;2
1522.0;874;Directed;6
1557.0;874;Directed;13
1564.0;874;Directed;2
1571.0;874;Directed;61
;874;Directed;1
;874;Directed;1
;874;Directed;1
1601.0;874;Directed;749
1603.0;874;Directed;1
;874;Directed;1
1604.0;874;Directed;4
1606.0;874;Directed;123
1607.0;874;Directed;2
1608.0;874;Directed;1324
1632.0;874;Directed;25
1640.0;874;Directed;5
1643.0;874;Directed;1
2632.0;874;Directed;2
;874;Directed;2
1670.0;874;Directed;13
1673.0;874;Directed;1
1691.0;874;Directed;21
1701.0;874;Directed;1
1729.0;874;Directed;1
2635.0;874;Directed;2
;874;Directed;4
1736.0;874;Directed;11
1742.0;874;Directed;2
